      E;     ( 1| 0);     ( 1| 1);     ( 1|-1);     ( 0| 2);     ( 0|-2);     ( 2| 0);     ( 1| 2);     ( 1|-2);     ( 2| 1);     ( 2|-1);     ( 2| 2);     ( 2|-2);     ( 1| 3);     ( 1|-3);     ( 3| 0);     ( 3| 1);     ( 3|-1);     ( 2| 3);     ( 2|-3);     ( 3| 2);     ( 3|-2);     ( 0| 4);     ( 0|-4);     ( 1| 4);     ( 1|-4);     ( 4| 0);     ( 3| 3);     ( 3|-3);     ( 4| 1);     ( 4|-1);     ( 2| 4);     ( 2|-4);     ( 4| 2);     ( 4|-2);     ( 1| 5);     ( 1|-5);     ( 3| 4);     ( 3|-4);     ( 4| 3);     ( 4|-3);     ( 5| 0);     ( 2| 5);     ( 2|-5);     ( 5| 1);     ( 5|-1);     ( 5| 2);     ( 5|-2);     ( 4| 4);     ( 4|-4);     ( 3| 5);     ( 3|-5);     ( 0| 6);     ( 0|-6);     ( 5| 3);     ( 5|-3);     ( 2| 6);     ( 2|-6)
  68.00; 1.00000E+00; 2.58451E-01; 1.78961E-01; 2.86807E-01; 4.64400E-01; 2.54328E-01; 8.66343E-01; 6.28861E-02; 2.50202E-01; 9.97917E-01; 2.14688E-01; 2.33078E-01; 2.71413E-01; 1.85136E-01; 2.20191E-01; 4.97175E-01; 9.19691E-01; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
  71.00; 9.07821E-01; 1.65164E-01; 1.36065E-01; 3.58557E-01; 5.80719E-01; 2.15354E-01; 6.51457E-01; 1.21200E-01; 1.86166E-01; 1.00000E+00; 2.23548E-01; 2.26941E-01; 3.04880E-01; 2.00589E-01; 1.59802E-01; 5.82031E-01; 8.63050E-01; 2.47132E-02; 1.30802E-01; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
  74.00; 6.50301E-01; 1.28864E-01; 9.98661E-02; 2.68653E-01; 6.71106E-01; 1.18284E-01; 4.72950E-01; 2.18021E-01; 1.57943E-01; 8.91567E-01; 1.98817E-01; 2.29868E-01; 2.73938E-01; 2.91147E-01; 1.99275E-01; 6.33949E-01; 7.87151E-01; 3.41705E-02; 2.24819E-01; 9.46495E-02; 4.60332E-02; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
  77.00; 5.25804E-01; 1.02457E-01; 6.81000E-02; 1.76618E-01; 6.45346E-01; 6.33838E-02; 4.26079E-01; 3.25048E-01; 1.40666E-01; 7.64447E-01; 2.13123E-01; 2.35329E-01; 2.24174E-01; 4.05626E-01; 3.17712E-01; 5.77041E-01; 6.30619E-01; 7.43891E-02; 2.05075E-01; 3.44597E-01; 9.81677E-02; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
  80.00; 5.00856E-01; 6.30863E-02; 4.67267E-02; 1.72340E-01; 5.64188E-01; 4.17823E-02; 6.10027E-01; 3.55526E-01; 1.15452E-01; 6.59347E-01; 3.42529E-01; 2.12360E-01; 2.04963E-01; 4.02920E-01; 3.91112E-01; 4.72497E-01; 5.37727E-01; 1.11796E-01; 1.75634E-01; 4.02632E-01; 1.11424E-01; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
  83.00; 4.16377E-01; 1.97414E-02; 8.10653E-02; 1.87930E-01; 4.55963E-01; 6.76185E-02; 8.78818E-01; 3.20520E-01; 8.18384E-02; 5.87663E-01; 5.08903E-01; 1.36232E-01; 2.04781E-01; 2.79057E-01; 3.65072E-01; 3.35567E-01; 7.05183E-01; 1.29487E-01; 1.74803E-01; 3.37944E-01; 2.84794E-01; 6.63293E-01; 1.43206E-01; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
  86.00; 3.21935E-01; 8.15746E-03; 2.12573E-01; 1.45026E-01; 2.32189E-01; 1.14895E-01; 1.00000E+00; 3.60460E-01; 7.17413E-02; 4.34506E-01; 3.57226E-01; 5.17547E-02; 2.42364E-01; 1.92649E-01; 2.99669E-01; 1.65929E-01; 9.91666E-01; 1.83775E-01; 2.43052E-01; 3.75869E-01; 4.32411E-01; 9.64940E-01; 2.23298E-01; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
  89.00; 3.83148E-01; 6.49546E-02; 3.42583E-01; 6.51981E-02; 1.00325E-01; 1.92568E-01; 8.98795E-01; 3.95310E-01; 2.21387E-01; 3.03845E-01; 9.39785E-02; 2.37456E-02; 2.75549E-01; 2.52352E-01; 1.96594E-01; 7.81134E-02; 7.79221E-01; 3.54079E-01; 3.68199E-01; 4.81780E-01; 3.80217E-01; 1.00000E+00; 2.31567E-01; 2.56343E-01; 5.46528E-01; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
  92.00; 5.19374E-01; 2.71154E-01; 3.75673E-01; 7.54270E-03; 1.06880E-01; 2.90115E-01; 7.03576E-01; 3.46626E-01; 4.24335E-01; 2.12352E-01; 1.53080E-02; 4.86904E-02; 2.91463E-01; 3.33851E-01; 8.24213E-02; 1.27557E-01; 4.40668E-01; 5.90617E-01; 3.32129E-01; 4.48672E-01; 3.35417E-01; 8.11801E-01; 1.38189E-01; 5.98168E-01; 5.94197E-01; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
  95.00; 5.88674E-01; 5.71692E-01; 3.76268E-01; 1.83370E-02; 1.22660E-01; 3.06965E-01; 5.35251E-01; 2.15960E-01; 4.97260E-01; 1.36496E-01; 1.59157E-01; 8.01464E-02; 2.50006E-01; 4.44233E-01; 2.42733E-02; 1.19217E-01; 3.61994E-01; 6.93970E-01; 2.10082E-01; 4.42437E-01; 4.73721E-01; 6.78706E-01; 2.87234E-01; 9.26466E-01; 5.93277E-01; 1.63700E-02; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
  98.00; 5.71480E-01; 8.35895E-01; 4.10281E-01; 9.41366E-02; 1.74216E-01; 2.35593E-01; 4.82083E-01; 9.52597E-02; 4.19957E-01; 6.64137E-02; 3.80654E-01; 1.11260E-01; 1.85815E-01; 5.61940E-01; 3.81489E-02; 1.06190E-01; 4.17931E-01; 6.37776E-01; 8.83213E-02; 3.93627E-01; 5.91703E-01; 5.65535E-01; 3.55883E-01; 9.31756E-01; 4.58402E-01; 1.78479E-01; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
 101.00; 5.05658E-01; 9.88821E-01; 4.79006E-01; 1.47204E-01; 2.39513E-01; 1.77047E-01; 4.01904E-01; 7.45683E-02; 2.51942E-01; 3.28870E-02; 6.00301E-01; 1.13066E-01; 1.29604E-01; 5.04832E-01; 1.32293E-01; 1.66462E-01; 4.52361E-01; 6.99054E-01; 1.57579E-01; 2.44018E-01; 5.62545E-01; 4.98412E-01; 2.77084E-01; 7.82661E-01; 2.66880E-01; 3.98536E-01; 1.26096E-01; 6.06155E-01; 1.28488E-01; 3.56489E-01; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
 104.00; 3.65265E-01; 1.00000E+00; 5.41794E-01; 1.70060E-01; 2.93647E-01; 1.57912E-01; 2.59740E-01; 1.47519E-01; 1.12822E-01; 2.22484E-02; 6.99011E-01; 9.42780E-02; 1.03522E-01; 3.73713E-01; 2.91791E-01; 3.19574E-01; 4.30716E-01; 7.71526E-01; 2.53680E-01; 2.64108E-01; 5.42445E-01; 5.28855E-01; 1.99383E-01; 8.12164E-01; 1.38917E-01; 6.61474E-01; 5.97544E-02; 8.10979E-01; 3.14411E-01; 6.96195E-01; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
 107.00; 1.54016E-01; 9.30774E-01; 5.87234E-01; 1.38303E-01; 2.99835E-01; 1.16074E-01; 1.44287E-01; 3.93967E-01; 5.61230E-02; 1.71449E-02; 7.42323E-01; 1.08380E-01; 1.36245E-01; 2.22761E-01; 3.73455E-01; 4.61223E-01; 4.45645E-01; 6.44558E-01; 1.45051E-01; 4.37478E-01; 4.03236E-01; 6.45247E-01; 1.27550E-01; 8.27429E-01; 4.76874E-02; 8.83807E-01; 9.51526E-02; 8.22095E-01; 4.12761E-01; 7.53780E-01; 3.55946E-01; 2.43486E-01; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
 110.00; 2.88790E-02; 8.28696E-01; 5.93334E-01; 1.05348E-01; 2.54931E-01; 8.25858E-02; 8.66615E-02; 8.01455E-01; 2.23218E-02; 2.76707E-02; 8.45290E-01; 1.23277E-01; 2.37108E-01; 3.85315E-02; 3.29327E-01; 5.40651E-01; 4.29138E-01; 4.95350E-01; 4.34767E-02; 4.16146E-01; 1.52065E-01; 6.50678E-01; 6.12344E-02; 5.64770E-01; 9.25617E-03; 9.02798E-01; 2.91419E-01; 7.55187E-01; 4.51250E-01; 6.30544E-01; 5.84705E-01; 4.84572E-01; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
 113.00; 8.27758E-04; 7.00470E-01; 5.37613E-01; 7.82976E-02; 1.91604E-01; 6.50994E-02; 9.11038E-02; 1.00000E+00; 7.14936E-02; 6.00994E-02; 8.41161E-01; 1.20286E-01; 3.69371E-01; 3.37522E-02; 2.64549E-01; 5.02353E-01; 3.72501E-01; 5.40407E-01; 1.15745E-01; 1.43407E-01; 4.54811E-02; 5.72971E-01; 1.76947E-02; 3.95305E-01; 1.76324E-02; 7.01189E-01; 5.90587E-01; 6.05294E-01; 5.61414E-01; 6.05381E-01; 7.54154E-01; 5.91626E-01; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
 116.00; 6.05343E-03; 5.74321E-01; 4.84660E-01; 7.79965E-02; 1.39543E-01; 3.70332E-02; 1.23579E-01; 7.69634E-01; 3.24578E-01; 9.27751E-02; 7.48129E-01; 1.57241E-01; 5.13239E-01; 1.30436E-01; 2.99155E-01; 3.03095E-01; 3.42024E-01; 8.17115E-01; 3.64939E-01; 5.23476E-03; 3.38193E-02; 4.43349E-01; 1.54482E-03; 4.19492E-01; 1.34198E-02; 4.14852E-01; 9.41213E-01; 4.10093E-01; 7.28254E-01; 7.07787E-01; 8.99036E-01; 7.69665E-01; 3.67253E-01; 5.65480E-02; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
 119.00; 8.47657E-03; 5.21853E-01; 5.62535E-01; 1.33964E-01; 6.03311E-02; 2.58596E-02; 1.07485E-01; 4.74721E-01; 6.79138E-01; 9.20580E-02; 6.57677E-01; 2.12338E-01; 5.21787E-01; 2.51293E-01; 4.00533E-01; 2.05219E-01; 2.79484E-01; 1.00000E+00; 6.52302E-01; 3.19185E-02; 4.82652E-02; 3.59053E-01; 6.23161E-02; 4.21992E-01; 7.41381E-03; 2.55770E-01; 1.00000E+00; 2.43773E-01; 8.05427E-01; 7.64302E-01; 9.75022E-01; 8.37645E-01; 6.80883E-01; 2.17550E-01; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
 122.00; 2.39609E-03; 5.60609E-01; 7.44725E-01; 1.87811E-01; 5.03330E-03; 3.02878E-02; 5.72794E-02; 3.19614E-01; 1.00000E+00; 8.12028E-02; 5.10022E-01; 2.39630E-01; 3.23370E-01; 2.75608E-01; 5.47709E-01; 2.26903E-01; 1.95404E-01; 8.46691E-01; 8.19098E-01; 8.70382E-02; 1.01161E-01; 3.85639E-01; 1.19839E-01; 3.13954E-01; 4.19012E-02; 1.73674E-01; 8.08875E-01; 1.15276E-01; 7.61210E-01; 7.42944E-01; 1.00000E+00; 6.98307E-01; 8.13037E-01; 4.99851E-01; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
 125.00; 1.22810E-02; 6.86359E-01; 9.38566E-01; 1.93251E-01; 1.57582E-01; 3.00014E-02; 1.56510E-02; 2.54717E-01; 9.73000E-01; 7.40463E-02; 3.37996E-01; 2.16819E-01; 2.14454E-01; 2.42116E-01; 7.22789E-01; 2.41528E-01; 1.24781E-01; 6.74134E-01; 8.47001E-01; 1.06011E-01; 2.01095E-01; 4.33347E-01; 7.76702E-02; 1.96676E-01; 7.69934E-02; 1.27762E-01; 5.94599E-01; 5.06658E-02; 6.42476E-01; 5.52797E-01; 9.13363E-01; 6.04801E-01; 7.92253E-01; 8.21861E-01; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
 128.00; 2.65557E-02; 8.02853E-01; 1.00000E+00; 1.99779E-01; 4.53329E-01; 4.86473E-02; 4.93471E-03; 2.08850E-01; 7.21660E-01; 4.69410E-02; 2.03583E-01; 1.80078E-01; 2.42142E-01; 1.63861E-01; 8.99688E-01; 3.03392E-01; 1.43488E-01; 6.61506E-01; 7.48706E-01; 7.68374E-02; 3.73713E-01; 4.84653E-01; 3.94553E-02; 3.04190E-01; 9.14155E-02; 1.03784E-01; 4.30978E-01; 2.63822E-02; 5.17070E-01; 2.95533E-01; 7.50816E-01; 4.83695E-01; 6.50441E-01; 9.97137E-01; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
 131.00; 2.58870E-02; 8.45684E-01; 8.58786E-01; 2.96688E-01; 5.74638E-01; 1.61012E-01; 2.27664E-02; 1.57171E-01; 4.70053E-01; 2.47643E-02; 1.32998E-01; 1.55469E-01; 2.70349E-01; 1.38530E-01; 1.00000E+00; 3.65855E-01; 2.35502E-01; 6.68623E-01; 4.65174E-01; 3.56131E-02; 5.73919E-01; 4.65787E-01; 3.92417E-02; 5.01605E-01; 8.85602E-02; 6.15026E-02; 3.85166E-01; 3.46100E-02; 4.95997E-01; 1.51802E-01; 5.67678E-01; 3.30257E-01; 5.96572E-01; 1.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
 134.00; 1.63440E-02; 7.76629E-01; 6.85002E-01; 4.94590E-01; 4.29581E-01; 3.86709E-01; 4.81772E-02; 1.29207E-01; 3.02619E-01; 7.57365E-03; 6.83097E-02; 1.43122E-01; 2.97416E-01; 1.62606E-01; 8.55101E-01; 3.68370E-01; 3.02347E-01; 5.82876E-01; 2.18997E-01; 1.90733E-02; 7.15872E-01; 5.26407E-01; 8.75017E-02; 5.50242E-01; 3.44869E-02; 2.49543E-02; 2.70284E-01; 6.54386E-02; 6.26280E-01; 1.06036E-01; 4.26846E-01; 5.22101E-01; 6.25404E-01; 8.97510E-01; 7.84236E-02; 5.00511E-01; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
 137.00; 1.00075E-02; 5.86204E-01; 5.57551E-01; 7.95868E-01; 2.58999E-01; 5.40220E-01; 6.93976E-02; 1.71658E-01; 2.29937E-01; 5.09968E-03; 1.43196E-02; 1.25721E-01; 3.12962E-01; 1.09886E-01; 5.31512E-01; 3.52505E-01; 2.94854E-01; 4.20220E-01; 9.66392E-02; 1.89193E-02; 9.01642E-01; 5.98518E-01; 1.71588E-01; 6.56516E-01; 4.25709E-03; 8.57060E-03; 1.00391E-01; 5.74384E-02; 8.71109E-01; 1.51701E-01; 3.68304E-01; 9.05228E-01; 7.42049E-01; 6.23882E-01; 3.59794E-01; 1.00000E+00; 5.15515E-02; 1.08866E-01; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
 140.00; 6.01120E-03; 3.81935E-01; 4.60675E-01; 1.00000E+00; 1.76807E-01; 5.29709E-01; 8.41391E-02; 2.90038E-01; 2.35924E-01; 3.81152E-02; 4.02262E-03; 1.04857E-01; 3.27688E-01; 8.60326E-02; 3.02139E-01; 2.87007E-01; 3.32067E-01; 2.18630E-01; 6.72064E-02; 1.10969E-03; 9.74538E-01; 6.77317E-01; 2.33389E-01; 7.40867E-01; 3.49192E-02; 1.01392E-02; 4.69941E-02; 4.36519E-02; 1.00000E+00; 2.62487E-01; 3.14503E-01; 1.00000E+00; 8.34855E-01; 2.91654E-01; 6.09424E-01; 9.14839E-01; 8.45875E-02; 1.24040E-01; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
 143.00; 7.26472E-03; 2.34703E-01; 3.86356E-01; 9.73738E-01; 1.41613E-01; 4.24246E-01; 9.20871E-02; 4.06052E-01; 3.05344E-01; 1.09132E-01; 7.71957E-02; 7.31019E-02; 3.37017E-01; 1.54623E-01; 2.34166E-01; 2.48898E-01; 4.92090E-01; 9.45874E-02; 8.25475E-02; 3.36581E-02; 1.00000E+00; 9.54356E-01; 2.99255E-01; 7.88294E-01; 7.10159E-02; 2.17563E-02; 1.68229E-01; 7.57540E-02; 9.89728E-01; 3.13445E-01; 2.75258E-01; 7.43549E-01; 7.58145E-01; 2.71842E-01; 7.85907E-01; 8.15645E-01; 4.78295E-02; 8.22794E-02; 1.17430E-01; 1.80508E-01; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
