new test 210917-085215                                                          
   57
    4   1.00000   0.00000  1
    6   1.00000   1.00000  1
    9   1.00000  -1.00000  1
   10   0.00000   2.00000  1
   11   0.00000  -2.00000  1
   12   2.00000   0.00000  1
   14   1.00000   2.00000  1
   17   1.00000  -2.00000  1
   18   2.00000   1.00000  1
   21   2.00000  -1.00000  1
   22   2.00000   2.00000  1
   25   2.00000  -2.00000  1
   28   1.00000   3.00000  1
   31   1.00000  -3.00000  1
   32   3.00000   0.00000  1
   34   3.00000   1.00000  1
   37   3.00000  -1.00000  1
   38   2.00000   3.00000  1
   41   2.00000  -3.00000  1
   42   3.00000   2.00000  1
   45   3.00000  -2.00000  1
   46   0.00000   4.00000  1
   47   0.00000  -4.00000  1
   48   1.00000   4.00000  1
   51   1.00000  -4.00000  1
   52   4.00000   0.00000  1
   54   3.00000   3.00000  1
   57   3.00000  -3.00000  1
   58   4.00000   1.00000  1
   61   4.00000  -1.00000  1
   62   2.00000   4.00000  1
   65   2.00000  -4.00000  1
   66   4.00000   2.00000  1
   69   4.00000  -2.00000  1
   72   1.00000   5.00000  1
   75   1.00000  -5.00000  1
   76   3.00000   4.00000  1
   79   3.00000  -4.00000  1
   80   4.00000   3.00000  1
   83   4.00000  -3.00000  1
   84   5.00000   0.00000  1
   86   2.00000   5.00000  1
   89   2.00000  -5.00000  1
   90   5.00000   1.00000  1
   93   5.00000  -1.00000  1
   0.89765E-04   0.18918E-03   0.10892E-02   0.51122E-03   0.39530E-03
   0.40804E-03   0.21143E-03   0.12272E-02   0.14105E-03   0.22728E-03
   0.32297E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00
  95.00 0.0001   0.21330E-02   0.30019E-02   0.25289E-02   0.12303E-03
   0.57281E-03   0.11040E-02   0.13772E-02   0.69157E-03   0.98348E-03
   0.45871E-03   0.37004E-03   0.18727E-03   0.63169E-03   0.52033E-03
   0.26436E-04   0.17681E-03   0.89474E-03   0.60068E-03   0.25004E-03
   0.40237E-03   0.29861E-03   0.10260E-02   0.29318E-03   0.35202E-03
   0.32247E-03   0.22584E-04   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00
  98.00 0.0001   0.20707E-02   0.43892E-02   0.27575E-02   0.63160E-03
   0.81357E-03   0.84731E-03   0.12404E-02   0.30505E-03   0.83059E-03
   0.22319E-03   0.88502E-03   0.25997E-03   0.46950E-03   0.65820E-03
   0.41548E-04   0.15749E-03   0.10330E-02   0.55204E-03   0.10512E-03
   0.35798E-03   0.37298E-03   0.85492E-03   0.36325E-03   0.35403E-03
   0.24916E-03   0.24623E-03   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00
 101.00 0.0001   0.18322E-02   0.51922E-02   0.32194E-02   0.98765E-03
   0.11185E-02   0.63675E-03   0.10341E-02   0.23879E-03   0.49829E-03
   0.11052E-03   0.13957E-02   0.26419E-03   0.32747E-03   0.59131E-03
   0.14408E-03   0.24688E-03   0.11181E-02   0.60508E-03   0.18755E-03
   0.22192E-03   0.35460E-03   0.75345E-03   0.28282E-03   0.29738E-03
   0.14506E-03   0.54982E-03   0.12887E-03   0.71108E-03   0.11170E-03
   0.56582E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00
 104.00 0.0001   0.13235E-02   0.52509E-02   0.36414E-02   0.11410E-02
   0.13713E-02   0.56793E-03   0.66831E-03   0.47240E-03   0.22314E-03
   0.74768E-04   0.16252E-02   0.22029E-03   0.26157E-03   0.43773E-03
   0.31779E-03   0.47396E-03   0.10646E-02   0.66781E-03   0.30193E-03
   0.24019E-03   0.34193E-03   0.79947E-03   0.20351E-03   0.30859E-03
   0.75507E-04   0.91257E-03   0.61069E-04   0.95136E-03   0.27333E-03
   0.11050E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00
 107.00 0.0001   0.55806E-03   0.48874E-02   0.39468E-02   0.92793E-03
   0.14002E-02   0.41746E-03   0.37125E-03   0.12616E-02   0.11100E-03
   0.57617E-04   0.17259E-02   0.25324E-03   0.34425E-03   0.26092E-03
   0.40673E-03   0.68404E-03   0.11015E-02   0.55791E-03   0.17264E-03
   0.39786E-03   0.25418E-03   0.97542E-03   0.13019E-03   0.31439E-03
   0.25920E-04   0.12193E-02   0.97246E-04   0.96440E-03   0.35883E-03
   0.11964E-02   0.94906E-03   0.31344E-03   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00
 110.00 0.0001   0.10464E-03   0.43514E-02   0.39878E-02   0.70682E-03
   0.11905E-02   0.29702E-03   0.22298E-03   0.25665E-02   0.44148E-04
   0.92990E-04   0.19653E-02   0.28805E-03   0.59910E-03   0.45132E-04
   0.35867E-03   0.80184E-03   0.10607E-02   0.42876E-03   0.51746E-04
   0.37846E-03   0.95854E-04   0.98363E-03   0.62502E-04   0.21459E-03
   0.50311E-05   0.12455E-02   0.29783E-03   0.88591E-03   0.39229E-03
   0.10008E-02   0.15590E-02   0.62379E-03   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00
 113.00 0.0001   0.29993E-05   0.36781E-02   0.36133E-02   0.52533E-03
   0.89477E-03   0.23413E-03   0.23441E-03   0.32023E-02   0.14140E-03
   0.20197E-03   0.19557E-02   0.28106E-03   0.93329E-03   0.39534E-04
   0.28812E-03   0.74504E-03   0.92071E-03   0.46776E-03   0.13776E-03
   0.13042E-03   0.28669E-04   0.86616E-03   0.18061E-04   0.15020E-03
   0.95839E-05   0.96736E-03   0.60358E-03   0.71007E-03   0.48806E-03
   0.96086E-03   0.20108E-02   0.76160E-03   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00
 116.00 0.0001   0.21934E-04   0.30157E-02   0.32574E-02   0.52331E-03
   0.65165E-03   0.13319E-03   0.31797E-03   0.24646E-02   0.64195E-03
   0.31178E-03   0.17394E-02   0.36741E-03   0.12968E-02   0.15278E-03
   0.32581E-03   0.44952E-03   0.84538E-03   0.70727E-03   0.43435E-03
   0.47607E-05   0.21318E-04   0.67021E-03   0.15768E-05   0.15939E-03
   0.72942E-05   0.57233E-03   0.96192E-03   0.48108E-03   0.63310E-03
   0.11234E-02   0.23971E-02   0.99079E-03   0.31258E-03   0.39902E-04
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00
 119.00 0.0001   0.30714E-04   0.27402E-02   0.37808E-02   0.89882E-03
   0.28174E-03   0.93004E-04   0.27656E-03   0.15202E-02   0.13432E-02
   0.30937E-03   0.15291E-02   0.49615E-03   0.13184E-02   0.29434E-03
   0.43622E-03   0.30436E-03   0.69080E-03   0.86557E-03   0.77637E-03
   0.29028E-04   0.30424E-04   0.54278E-03   0.63606E-04   0.16034E-03
   0.40297E-05   0.35286E-03   0.10220E-02   0.28597E-03   0.70019E-03
   0.12131E-02   0.25997E-02   0.10783E-02   0.57952E-03   0.15351E-03
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00
 122.00 0.0001   0.86820E-05   0.29437E-02   0.50053E-02   0.12601E-02
   0.23505E-04   0.10893E-03   0.14738E-03   0.10235E-02   0.19778E-02
   0.27289E-03   0.11858E-02   0.55992E-03   0.81706E-03   0.32282E-03
   0.59651E-03   0.33652E-03   0.48298E-03   0.73287E-03   0.97489E-03
   0.79156E-04   0.63767E-04   0.58297E-03   0.12232E-03   0.11929E-03
   0.22775E-04   0.23960E-03   0.82667E-03   0.13523E-03   0.66175E-03
   0.11792E-02   0.26663E-02   0.89893E-03   0.69200E-03   0.35271E-03
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00
 125.00 0.0001   0.44499E-04   0.36040E-02   0.63081E-02   0.12966E-02
   0.73589E-03   0.10790E-03   0.40270E-04   0.81568E-03   0.19244E-02
   0.24884E-03   0.78584E-03   0.50662E-03   0.54186E-03   0.28359E-03
   0.78719E-03   0.35821E-03   0.30842E-03   0.58351E-03   0.10081E-02
   0.96411E-04   0.12676E-03   0.65509E-03   0.79278E-04   0.74729E-04
   0.41849E-04   0.17626E-03   0.60768E-03   0.59436E-04   0.55853E-03
   0.87740E-03   0.24353E-02   0.77856E-03   0.67431E-03   0.57993E-03
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00
 128.00 0.0001   0.96222E-04   0.42157E-02   0.67210E-02   0.13404E-02
   0.21170E-02   0.17496E-03   0.12697E-04   0.66880E-03   0.14273E-02
   0.15775E-03   0.47333E-03   0.42077E-03   0.61182E-03   0.19193E-03
   0.97985E-03   0.44996E-03   0.35466E-03   0.57258E-03   0.89111E-03
   0.69879E-04   0.23557E-03   0.73265E-03   0.40272E-04   0.11558E-03
   0.49688E-04   0.14318E-03   0.44046E-03   0.30949E-04   0.44951E-03
   0.46907E-03   0.20019E-02   0.62266E-03   0.55361E-03   0.70361E-03
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00
 131.00 0.0001   0.93799E-04   0.44406E-02   0.57719E-02   0.19906E-02
   0.26835E-02   0.57908E-03   0.58578E-04   0.50331E-03   0.92967E-03
   0.83223E-04   0.30922E-03   0.36327E-03   0.68309E-03   0.16226E-03
   0.10891E-02   0.54260E-03   0.58209E-03   0.57874E-03   0.55365E-03
   0.32388E-04   0.36177E-03   0.70413E-03   0.40054E-04   0.19059E-03
   0.48136E-04   0.84849E-04   0.39364E-03   0.40601E-04   0.43119E-03
   0.24094E-03   0.15136E-02   0.42514E-03   0.50776E-03   0.70563E-03
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00
 134.00 0.0001   0.59221E-04   0.40780E-02   0.46039E-02   0.33184E-02
   0.20061E-02   0.13908E-02   0.12396E-03   0.41376E-03   0.59852E-03
   0.25452E-04   0.15882E-03   0.33442E-03   0.75148E-03   0.19046E-03
   0.93129E-03   0.54633E-03   0.74731E-03   0.50452E-03   0.26065E-03
   0.17346E-04   0.45125E-03   0.79577E-03   0.89313E-04   0.20907E-03
   0.18745E-04   0.34427E-04   0.27623E-03   0.76766E-04   0.54445E-03
   0.16830E-03   0.11381E-02   0.67210E-03   0.53230E-03   0.63331E-03
   0.48814E-04   0.27429E-03   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00
 137.00 0.0001   0.36261E-04   0.30781E-02   0.37473E-02   0.53398E-02
   0.12095E-02   0.19429E-02   0.17856E-03   0.54970E-03   0.45477E-03
   0.17138E-04   0.33293E-04   0.29376E-03   0.79076E-03   0.12871E-03
   0.57887E-03   0.52280E-03   0.72879E-03   0.36373E-03   0.11502E-03
   0.17206E-04   0.56835E-03   0.90478E-03   0.17514E-03   0.24945E-03
   0.23139E-05   0.11824E-04   0.10260E-03   0.67381E-04   0.75729E-03
   0.24078E-03   0.98201E-03   0.11653E-02   0.63158E-03   0.44023E-03
   0.22395E-03   0.54802E-03   0.19072E-04   0.27701E-04   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00
 140.00 0.0001   0.21781E-04   0.20055E-02   0.30962E-02   0.67094E-02
   0.82567E-03   0.19051E-02   0.21649E-03   0.92879E-03   0.46661E-03
   0.12809E-03   0.93526E-05   0.24501E-03   0.82797E-03   0.10077E-03
   0.32906E-03   0.42566E-03   0.82077E-03   0.18924E-03   0.79989E-04
   0.10092E-05   0.61430E-03   0.10239E-02   0.23822E-03   0.28150E-03
   0.18980E-04   0.13988E-04   0.48028E-04   0.51208E-04   0.86934E-03
   0.41662E-03   0.83856E-03   0.12873E-02   0.71057E-03   0.20580E-03
   0.37933E-03   0.50135E-03   0.31294E-04   0.31562E-04   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00
 143.00 0.0001   0.26323E-04   0.12324E-02   0.25967E-02   0.65332E-02
   0.66132E-03   0.15258E-02   0.23694E-03   0.13003E-02   0.60391E-03
   0.36675E-03   0.17948E-03   0.17081E-03   0.85154E-03   0.18111E-03
   0.25503E-03   0.36914E-03   0.12163E-02   0.81872E-04   0.98248E-04
   0.30610E-04   0.63035E-03   0.14427E-02   0.30545E-03   0.29952E-03
   0.38600E-04   0.30015E-04   0.17193E-03   0.88867E-04   0.86041E-03
   0.49750E-03   0.73392E-03   0.95717E-03   0.64528E-03   0.19182E-03
   0.48918E-03   0.44699E-03   0.17695E-04   0.20936E-04   0.20346E-04
   0.39089E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
