1.039000000000000062e-01;nan;nan;nan;nan;nan;nan;nan;nan
-1.066000000000000003e-01;nan;nan;nan;nan;nan;nan;nan;nan
-9.989000000000000656e-02;nan;nan;nan;nan;nan;nan;nan;nan
-1.006999999999999978e-01;nan;nan;nan;nan;nan;nan;nan;nan
-1.037000000000000005e-01;-2.097999999999999865e-02;nan;nan;nan;nan;nan;nan;nan
-1.064999999999999974e-01;-2.183999999999999830e-02;nan;nan;nan;nan;nan;nan;nan
-9.393999999999999573e-02;-2.656000000000000028e-02;nan;nan;nan;nan;nan;nan;nan
2.621000000000000066e-02;-3.033999999999999891e-02;nan;nan;nan;nan;nan;nan;nan
1.066000000000000003e-01;-2.868000000000000063e-02;nan;nan;nan;nan;nan;nan;nan
8.895000000000000129e-02;-2.040000000000000147e-02;nan;nan;nan;nan;nan;nan;nan
7.537000000000000643e-02;-7.186999999999999812e-03;nan;nan;nan;nan;nan;nan;nan
6.880999999999999617e-02;7.686000000000000124e-03;nan;nan;nan;nan;nan;nan;nan
6.643999999999999906e-02;1.981000000000000122e-02;nan;nan;nan;nan;nan;nan;nan
6.643000000000000294e-02;2.415000000000000133e-02;nan;nan;nan;nan;nan;nan;nan
6.747999999999999832e-02;1.750000000000000167e-02;nan;nan;nan;nan;nan;nan;nan
6.938999999999999335e-02;-1.857999999999999897e-04;nan;nan;nan;nan;nan;nan;nan
7.228999999999999315e-02;-2.569000000000000103e-02;nan;nan;nan;nan;nan;nan;nan
7.611999999999999322e-02;-5.276000000000000134e-02;nan;nan;nan;nan;nan;nan;nan
8.097999999999999643e-02;-7.505000000000000560e-02;nan;nan;nan;nan;nan;nan;nan
8.687999999999999889e-02;-9.012000000000000566e-02;nan;nan;nan;nan;nan;nan;nan
9.353000000000000203e-02;-9.909999999999999365e-02;nan;nan;nan;nan;nan;nan;nan
1.003000000000000003e-01;-1.039999999999999952e-01;nan;nan;nan;nan;nan;nan;nan
1.054999999999999966e-01;-1.063000000000000056e-01;nan;nan;nan;nan;nan;nan;nan
1.058999999999999941e-01;-1.063999999999999946e-01;nan;nan;nan;nan;nan;nan;nan
9.693000000000000227e-02;-1.047000000000000014e-01;nan;nan;nan;nan;nan;nan;nan
7.474999999999999700e-02;-1.019000000000000045e-01;nan;nan;nan;nan;nan;nan;nan
4.143000000000000155e-02;-9.898999999999999466e-02;nan;nan;nan;nan;nan;nan;nan
5.611999999999999801e-03;-9.707999999999999963e-02;nan;nan;nan;nan;nan;nan;nan
-2.421999999999999847e-02;-9.715999999999999637e-02;nan;nan;nan;nan;nan;nan;nan
-4.519000000000000100e-02;-1.000999999999999945e-01;nan;nan;nan;nan;nan;nan;nan
-5.877000000000000279e-02;-1.053000000000000047e-01;nan;nan;nan;nan;nan;nan;nan
-6.765999999999999792e-02;-1.038000000000000034e-01;nan;nan;nan;nan;nan;nan;nan
-7.437000000000000555e-02;-6.798999999999999488e-02;nan;nan;nan;nan;nan;nan;nan
-8.054000000000000048e-02;5.426000000000000267e-03;nan;nan;nan;nan;nan;nan;nan
-8.669999999999999929e-02;5.630000000000000282e-02;nan;nan;nan;nan;nan;nan;nan
-9.253999999999999726e-02;7.319000000000000505e-02;nan;nan;nan;nan;nan;nan;nan
-9.719999999999999474e-02;7.160999999999999310e-02;nan;nan;nan;nan;nan;nan;nan
-1.000999999999999945e-01;5.757000000000000312e-02;nan;nan;nan;nan;nan;nan;nan
-1.011999999999999983e-01;3.336000000000000076e-02;nan;nan;nan;nan;nan;nan;nan
-1.003000000000000003e-01;5.002000000000000370e-03;nan;nan;nan;nan;nan;nan;nan
-9.667000000000000592e-02;-1.885999999999999829e-02;nan;nan;nan;nan;nan;nan;nan
-8.919000000000000539e-02;-3.237999999999999906e-02;nan;nan;nan;nan;nan;nan;nan
-7.796999999999999764e-02;-3.456999999999999656e-02;nan;nan;nan;nan;nan;nan;nan
-6.661000000000000254e-02;-2.564999999999999919e-02;nan;nan;nan;nan;nan;nan;nan
-6.058000000000000190e-02;-8.366999999999999438e-03;nan;nan;nan;nan;nan;nan;nan
-6.331000000000000516e-02;1.276000000000000051e-02;nan;nan;nan;nan;nan;nan;nan
-7.338999999999999690e-02;3.139000000000000123e-02;nan;nan;nan;nan;nan;nan;nan
-8.623000000000000109e-02;4.358999999999999680e-02;nan;nan;nan;nan;nan;nan;nan
-9.697000000000000064e-02;4.930999999999999966e-02;nan;nan;nan;nan;nan;nan;nan
-1.034000000000000058e-01;4.909000000000000169e-02;nan;nan;nan;nan;nan;nan;nan
-1.060999999999999999e-01;4.481000000000000261e-02;nan;nan;nan;nan;nan;nan;nan
-1.066000000000000003e-01;3.846000000000000113e-02;nan;nan;nan;nan;nan;nan;nan
-1.064999999999999974e-01;3.239999999999999825e-02;nan;nan;nan;nan;nan;nan;nan
-1.063999999999999946e-01;2.887999999999999942e-02;nan;nan;nan;nan;nan;nan;nan
-1.066000000000000003e-01;2.971999999999999989e-02;nan;nan;nan;nan;nan;nan;nan
-1.066000000000000003e-01;3.558000000000000052e-02;nan;nan;nan;nan;nan;nan;nan
-1.058000000000000052e-01;4.583999999999999880e-02;nan;nan;nan;nan;nan;nan;nan
-1.030999999999999972e-01;5.795999999999999763e-02;nan;nan;nan;nan;nan;nan;nan
-9.661999999999999755e-02;6.930999999999999661e-02;nan;nan;nan;nan;nan;nan;nan
-8.351999999999999702e-02;7.786999999999999478e-02;nan;nan;nan;nan;nan;nan;nan
-6.004999999999999921e-02;8.293999999999999984e-02;nan;nan;nan;nan;nan;nan;nan
-2.706000000000000072e-02;8.502999999999999448e-02;nan;nan;nan;nan;nan;nan;nan
9.804999999999999480e-03;8.445999999999999341e-02;nan;nan;nan;nan;nan;nan;nan
4.211000000000000160e-02;8.182999999999999996e-02;nan;nan;nan;nan;nan;nan;nan
6.333999999999999353e-02;7.786999999999999478e-02;nan;nan;nan;nan;nan;nan;nan
7.514999999999999458e-02;7.328999999999999404e-02;nan;nan;nan;nan;nan;nan;nan
7.985000000000000431e-02;6.876999999999999780e-02;nan;nan;nan;nan;nan;nan;nan
7.882999999999999730e-02;6.544999999999999429e-02;nan;nan;nan;nan;nan;nan;nan
7.295000000000000095e-02;6.456000000000000627e-02;nan;nan;nan;nan;nan;nan;nan
6.189999999999999669e-02;6.669999999999999540e-02;nan;nan;nan;nan;nan;nan;nan
4.612999999999999740e-02;7.166000000000000147e-02;nan;nan;nan;nan;nan;nan;nan
2.614999999999999963e-02;7.743999999999999495e-02;nan;nan;nan;nan;nan;nan;nan
3.236999999999999860e-03;8.192000000000000670e-02;nan;nan;nan;nan;nan;nan;nan
-2.001999999999999960e-02;8.344999999999999640e-02;nan;nan;nan;nan;nan;nan;nan
-4.202000000000000179e-02;8.111000000000000154e-02;nan;nan;nan;nan;nan;nan;nan
-6.201000000000000262e-02;7.412000000000000532e-02;nan;nan;nan;nan;nan;nan;nan
-7.885000000000000342e-02;6.199999999999999956e-02;nan;nan;nan;nan;nan;nan;nan
-9.153999999999999637e-02;4.565000000000000308e-02;nan;nan;nan;nan;nan;nan;nan
-9.997999999999999943e-02;2.762999999999999831e-02;nan;nan;nan;nan;nan;nan;nan
-1.045999999999999985e-01;1.158000000000000002e-02;nan;nan;nan;nan;nan;nan;nan
-1.063000000000000056e-01;-2.687999999999999743e-04;nan;nan;nan;nan;nan;nan;nan
-1.066000000000000003e-01;-7.758000000000000139e-03;nan;nan;nan;nan;nan;nan;nan
-1.066000000000000003e-01;-1.221999999999999996e-02;nan;nan;nan;nan;nan;nan;nan
-1.066000000000000003e-01;-1.600000000000000033e-02;nan;nan;nan;nan;nan;nan;nan
-1.057000000000000023e-01;-2.085000000000000048e-02;nan;nan;nan;nan;nan;nan;nan
-1.021999999999999992e-01;-2.713000000000000134e-02;nan;nan;nan;nan;nan;nan;nan
-9.506000000000000560e-02;-3.389999999999999958e-02;nan;nan;nan;nan;nan;nan;nan
-8.494999999999999774e-02;-3.919999999999999873e-02;nan;nan;nan;nan;nan;nan;nan
-7.402999999999999858e-02;-4.096999999999999947e-02;nan;nan;nan;nan;nan;nan;nan
-6.393000000000000071e-02;-3.785000000000000170e-02;nan;nan;nan;nan;nan;nan;nan
-5.324000000000000260e-02;-2.939999999999999905e-02;nan;nan;nan;nan;nan;nan;nan
-3.724999999999999839e-02;-1.590000000000000094e-02;nan;nan;nan;nan;nan;nan;nan
-1.255999999999999998e-02;1.013999999999999927e-03;nan;nan;nan;nan;nan;nan;nan
1.864999999999999991e-02;1.856000000000000011e-02;nan;nan;nan;nan;nan;nan;nan
5.269999999999999685e-02;3.380999999999999978e-02;nan;nan;nan;nan;nan;nan;nan
8.050000000000000211e-02;4.458000000000000157e-02;nan;nan;nan;nan;nan;nan;nan
9.729999999999999760e-02;4.941999999999999865e-02;nan;nan;nan;nan;nan;nan;nan
1.048000000000000043e-01;4.766999999999999710e-02;nan;nan;nan;nan;nan;nan;nan
1.066000000000000003e-01;3.903000000000000219e-02;nan;nan;nan;nan;nan;nan;nan
1.062000000000000027e-01;2.293999999999999859e-02;nan;nan;nan;nan;nan;nan;nan
1.052000000000000018e-01;-2.384999999999999967e-04;nan;nan;nan;nan;nan;nan;nan
1.045999999999999985e-01;-2.775000000000000036e-02;nan;nan;nan;nan;nan;nan;nan
1.042000000000000010e-01;-5.489000000000000129e-02;nan;nan;nan;nan;nan;nan;nan
1.042000000000000010e-01;-7.666000000000000592e-02;nan;nan;nan;nan;nan;nan;nan
1.044999999999999957e-01;-9.112000000000000655e-02;nan;nan;nan;nan;nan;nan;nan
1.050999999999999990e-01;-9.922000000000000264e-02;nan;nan;nan;nan;nan;nan;nan
1.057000000000000023e-01;-1.029999999999999943e-01;nan;nan;nan;nan;nan;nan;nan
1.063000000000000056e-01;-1.044999999999999957e-01;nan;nan;nan;nan;nan;nan;nan
1.066000000000000003e-01;-1.048999999999999932e-01;nan;nan;nan;nan;nan;nan;nan
1.062000000000000027e-01;-1.044999999999999957e-01;nan;nan;nan;nan;nan;nan;nan
1.049999999999999961e-01;-1.035999999999999976e-01;nan;nan;nan;nan;nan;nan;nan
1.024999999999999939e-01;-1.024999999999999939e-01;nan;nan;nan;nan;nan;nan;nan
9.900000000000000466e-02;-1.019000000000000045e-01;nan;nan;nan;nan;nan;nan;nan
9.439000000000000168e-02;-1.019000000000000045e-01;nan;nan;nan;nan;nan;nan;nan
8.908000000000000640e-02;-1.024999999999999939e-01;nan;nan;nan;nan;nan;nan;nan
8.352999999999999314e-02;-1.028000000000000025e-01;nan;nan;nan;nan;nan;nan;nan
7.824000000000000399e-02;-1.021999999999999992e-01;nan;nan;nan;nan;nan;nan;nan
7.413999999999999757e-02;-9.923999999999999488e-02;nan;nan;nan;nan;nan;nan;nan
7.204000000000000681e-02;-9.038000000000000200e-02;nan;nan;nan;nan;nan;nan;nan
